AssignmentId	HITId	AssignmentStatus	AutoApprovalTime	AcceptTime	SubmitTime	ApprovalTime	left	top	width	height	label	RandomID
3BGYGHDBB1F1TOADRRZDRV83OXE225	3FJ2RVH262196OYIMY9QCZKVJD592H	Approved	1598223317.0	1598050502.0	1598050517.0	2020-08-22 10:15:28-04:00	141	109	51	42	dog1	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
31T4R4OBOWBLD7ZLUW5EZZYXBU2C79	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598146304.0	1597973487.0	1597973504.0	2020-08-21 09:11:59-04:00	288	64	68	242	skating2_2	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3J4Q2Z4UT2Y4XNA57MELBKMV80EWQ2	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598147627.0	1597974803.0	1597974827.0	2020-08-21 09:11:59-04:00	349	63	99	241	skating2_2	FQmcr9A10EmDtRkwKrvCU4KxnzrYBkvXgrz4ybjVa9PUjXfZnn
3OE22WJIGMJR5JL0CMZKTW1YNRPQUX	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598208554.0	1598035701.0	1598035754.0	2020-08-22 10:15:29-04:00	347	62	101	246	skating2_2	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3PPTZCWALUF8RIFAI9YSAOGDP9HZQ8	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598209917.0	1598037085.0	1598037117.0	2020-08-22 10:15:29-04:00	286	68	66	236	skating2_2	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3KB8R4ZV1I2LWVIG9ZDDUS58SL4GBA	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598218020.0	1598045208.0	1598045220.0	2020-08-22 10:15:30-04:00	347	57	101	249	skating2_2	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3HMIGG0U4P12GO590TF9AQMBPCZY8J	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598223266.0	1598050429.0	1598050466.0	2020-08-22 10:15:30-04:00	346	60	99	248	skating2_2	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
31LVTDXBLB5OYUD6GNWJ7ZFK6PORL1	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598224075.0	1598051254.0	1598051275.0	2020-08-22 10:15:30-04:00	347	61	97	245	skating2_2	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3M1CVSFP6407QA726HITTVP4GSTQAP	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598233566.0	1598060745.0	1598060766.0	2020-08-22 10:15:31-04:00	342	61	107	247	skating2_2	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
36V4Q8R5ZOV8SBGR3K8Y2MK4A9WMQJ	3D7VY91L78SI1LH8U066IETJDIPBMK	Approved	1598236634.0	1598063816.0	1598063834.0	2020-08-22 10:15:31-04:00	346	59	102	248	skating2_2	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3ZR9AIQJUF440SMMGIEN1MCMB1940E	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598126447.0	1597953493.0	1597953647.0	2020-08-21 09:12:00-04:00	246	211	96	128	blurface	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3U8YCDAGXTBBPX9KEFL04PDR7TT0QU	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598126675.0	1597953863.0	1597953875.0	2020-08-21 09:12:00-04:00	256	236	92	93	blurface	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3B1NLC6UG3RN0PJQS4VEPCAX9N4PGL	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598210236.0	1598037418.0	1598037436.0	2020-08-22 10:15:32-04:00	239	210	103	127	blurface	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
386CSBG1O3H638VZG41HDQNIK5P6QT	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598210428.0	1598037612.0	1598037628.0	2020-08-22 10:15:32-04:00	244	212	101	133	blurface	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3S96KQ6I9QZIGX267V3QO18XL0ITDX	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598217020.0	1598044194.0	1598044220.0	2020-08-22 10:15:33-04:00	239	224	110	115	blurface	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
33FOTY3KEQG72LKJ5GO5YP7K8HNC1F	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598218400.0	1598045594.0	1598045600.0	2020-08-22 10:15:33-04:00	245	218	98	114	blurface	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
304SM51WA7ZOM0R74Z7UJ6OBGWLSBT	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598222634.0	1598049825.0	1598049834.0	2020-08-22 10:15:33-04:00	199	177	179	172	blurface	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3K9FOBBF2LE3JWLENGF2YFAA5TMLNW	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598237739.0	1598064921.0	1598064939.0	2020-08-22 10:15:34-04:00	257	228	85	108	blurface	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3VHP9MDGRRFYS0ERCF3QNRBE9UWCFC	3Q2T3FD0PQ3DYQDVF7R00VV7PQCM34	Approved	1598241845.0	1598069034.0	1598069045.0	2020-08-22 10:15:34-04:00	202	164	171	181	blurface	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3TE3O857343IX8RY6HEES3GB0FIR2D	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598146189.0	1597973379.0	1597973389.0	2020-08-21 09:12:01-04:00	275	161	74	73	rubik	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3H7XDTSHKGMDKYGR4Q99H6IT2D5WG7	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598147568.0	1597974758.0	1597974768.0	2020-08-21 09:12:01-04:00	277	163	71	71	rubik	FQmcr9A10EmDtRkwKrvCU4KxnzrYBkvXgrz4ybjVa9PUjXfZnn
34T446B1C497VWZ19XK5KKOA3NOC0F	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598208884.0	1598036038.0	1598036084.0	2020-08-22 10:15:35-04:00	276	162	74	74	rubik	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
31QTRG6Q2X8NMG4QMAHKWCH1EKYYPY	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598210802.0	1598037988.0	1598038002.0	2020-08-22 10:15:35-04:00	273	158	82	79	rubik	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3R2UR8A0IEBG1B2F2EI3OY5229ROXK	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598213496.0	1598040668.0	1598040696.0	2020-08-22 10:15:36-04:00	273	162	77	74	rubik	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
3P4MQ7TPP17P5EA5TDLZTHEBC8GBBS	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598218737.0	1598045931.0	1598045937.0	2020-08-22 10:15:36-04:00	270	158	82	78	rubik	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3QY7M81QHBH3W5B9M9MCNIB5GDJ7K9	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598222807.0	1598049995.0	1598050007.0	2020-08-22 10:15:36-04:00	274	161	76	77	rubik	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3WQQ9FUS6EP63GCYQ11P2FOA43K8BH	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598223563.0	1598050748.0	1598050763.0	2020-08-22 10:15:37-04:00	275	162	77	74	rubik	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3ZSANO2JCJ2EZH3N91TQ2WFWVW6FSV	3NBFJK3IPKD2S5AVN2DXBT9LOVWGOL	Approved	1598236833.0	1598064017.0	1598064033.0	2020-08-22 10:15:37-04:00	274	161	79	77	rubik	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
3KV0LJBBH6G84CVRGZXY7CU96J2RM5	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598136909.0	1597964062.0	1597964109.0	2020-08-21 09:12:01-04:00	285	140	42	50	boy	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
33FBRBDW6SUPDL4441XKDZUSME9C8X	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598146767.0	1597973957.0	1597973967.0	2020-08-21 09:12:02-04:00	284	136	42	49	boy	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3AAPLD8UCGCZSD78TRMGFMNVDRHTHA	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598212215.0	1598039397.0	1598039415.0	2020-08-22 10:15:38-04:00	288	144	33	40	boy	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3WYGZ5XF30APF3V1ACKNI9713Q8SKR	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598218300.0	1598045495.0	1598045500.0	2020-08-22 10:15:38-04:00	281	138	45	47	boy	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3PW9OPU9PUFU43SH8NZZMCYYWRX12K	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598222913.0	1598050059.0	1598050113.0	2020-08-22 10:15:38-04:00	287	141	37	44	boy	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3Z4GS9HPNZ5F1Q4P3FX3JD6JATM776	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598223367.0	1598050556.0	1598050567.0	2020-08-22 10:15:39-04:00	286	145	37	41	boy	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3SBEHTYCWRYV5UHM9FR0NFGPS9FYI4	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598233578.0	1598060766.0	1598060778.0	2020-08-22 10:15:39-04:00	286	143	37	44	boy	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3SB5N7Y3O7ZKC8F6BJGOAB9P1JK0GP	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598236077.0	1598063246.0	1598063277.0	2020-08-22 10:15:40-04:00	284	140	42	48	boy	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
39OWYR0EPOMBV3FW87LFKI3XCH4YFU	3FCO4VKO078XNLM50L67042ELQ7E7C	Approved	1598237776.0	1598064961.0	1598064976.0	2020-08-22 10:15:40-04:00	286	141	38	45	boy	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3Z4GS9HPNZ5F1Q4P3FX3JD6JAH6772	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598126525.0	1597953711.0	1597953725.0	2020-08-21 09:12:02-04:00	139	126	39	52	clifbar	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
33LKR6A5KIFOO2MUR2JVNZ7OWTI1TY	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598131063.0	1597958234.0	1597958263.0	2020-08-21 09:12:03-04:00	139	120	37	61	clifbar	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
36TFCYNS48569UGSY1ND4P81QMRHX1	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598210280.0	1598037457.0	1598037480.0	2020-08-22 10:15:41-04:00	140	121	33	57	clifbar	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
35BLDD71IAS0WQBR48S2GBFL637ZVH	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598216934.0	1598044125.0	1598044134.0	2020-08-22 10:15:41-04:00	141	142	14	34	clifbar	QEFVerrYMPqKs2CYnBmuaHXMO2aADmD3p07Nh4KrobbbLb9hsX
3ZR9AIQJUF440SMMGIEN1MCMBC040R	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598218378.0	1598045570.0	1598045578.0	2020-08-22 10:15:41-04:00	139	141	18	36	clifbar	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
35H6S234SEVHAMC1WCDEFFSROCC65W	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598224376.0	1598051562.0	1598051576.0	2020-08-22 10:15:42-04:00	144	146	9	27	clifbar	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
33UKMF931DFPXMY3TL35T5QJOOJTTX	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598234963.0	1598062148.0	1598062163.0	2020-08-22 10:15:42-04:00	135	119	43	65	clifbar	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
34S9DKFK77KNJVSD6V4SSNC6E8LYNW	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598236321.0	1598063507.0	1598063521.0	2020-08-22 10:15:43-04:00	137	119	39	57	clifbar	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3W2LOLRXLFADEOVOVNKISZ25HRFRKY	3HXK2V1N5NAOLYLQ04F04G6INQ02G1	Approved	1598241682.0	1598068867.0	1598068882.0	2020-08-22 10:15:43-04:00	134	122	49	64	clifbar	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3RUIQRXJBFJDVWITB3ZNLN6L0LFLLX	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598126503.0	1597953659.0	1597953703.0	2020-08-21 09:12:03-04:00	307	7	102	57	deer	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3WOKGM4L75B84LW4Z2TWFKIRSSAO09	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598126598.0	1597953783.0	1597953798.0	2020-08-21 09:12:04-04:00	306	16	96	57	deer	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3FTYUGLFSYGGVVRG6ZLSLL2J5WRD5J	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598210661.0	1598037839.0	1598037861.0	2020-08-22 10:15:44-04:00	302	2	103	74	deer	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3GNCZX450MIMQY6N6434TQZUBT6PAQ	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598212164.0	1598039335.0	1598039364.0	2020-08-22 10:15:44-04:00	309	6	82	43	deer	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3QRYMNZ7F2CR29TJWPHTK6KRZ4STNN	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598218415.0	1598045600.0	1598045615.0	2020-08-22 10:15:44-04:00	308	9	93	57	deer	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
33LKR6A5KIFOO2MUR2JVNZ7OW4BT15	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598223219.0	1598050381.0	1598050419.0	2020-08-22 10:15:45-04:00	309	12	92	56	deer	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
3Z7VU45IP2CKAEVTXU8D9N85H2Z1ZZ	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598241771.0	1598068941.0	1598068971.0	2020-08-22 10:15:45-04:00	304	3	133	72	deer	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3K4J6M3CXIOGDLDO3LDHZHL2A6IAGE	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598249520.0	1598076672.0	1598076720.0	2020-08-22 10:15:46-04:00	308	3	108	67	deer	msdTC7mgCuQIAA3FgK0TB0VPDcPstjPfkxIZSLcc9mI1M9I1SD
36AHBNMV1V7EXJ10H1QPWI0C06ZDYD	3SZYX62S6JVXR2TCPKD4WAW18X8754	Approved	1598277858.0	1598105036.0	1598105058.0	2020-08-22 10:15:46-04:00	309	7	110	61	deer	ijeptjR7bpXXoNIyr89NE3zqwCHCg1sxyMfC989jyTkTACT0LM
3TXD01ZLD8CKGEY2EPS7QT0TRSK4US	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598146827.0	1597974016.0	1597974027.0	2020-08-21 09:12:04-04:00	125	83	19	20	freeman4	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3JMSRU9HQMP2LVKV8LEPV1E3IPCEVO	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598155624.0	1597982800.0	1597982824.0	2020-08-21 09:12:04-04:00	123	84	17	20	freeman4	tOYgSyAQWUfJCdvtZSEpTewWoOqYxH7KKBNParpBEDl7j7VDGl
3K9FOBBF2LE3JWLENGF2YFAA5PANLE	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598208590.0	1598035767.0	1598035790.0	2020-08-22 10:15:46-04:00	124	83	19	20	freeman4	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3YZ8UPK3VXHNBIBH74YP9RCHJC5UCD	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598210375.0	1598037559.0	1598037575.0	2020-08-22 10:15:47-04:00	125	86	16	15	freeman4	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3VE8AYVF8QSWGXOEV3NLL5FVJ0M8F7	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598218529.0	1598045723.0	1598045729.0	2020-08-22 10:15:47-04:00	123	80	19	22	freeman4	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
323Q6SJS8MBP98P7Y7HRYI8UMJVFHC	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598222377.0	1598049544.0	1598049577.0	2020-08-22 10:15:48-04:00	126	85	15	18	freeman4	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3RGU30DZTE3R6OCE8UOP5L8IWDIMJ4	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598223688.0	1598050871.0	1598050888.0	2020-08-22 10:15:48-04:00	127	85	12	19	freeman4	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
36U2A8VAG5UMBP7A9ICC0VV2KD6KY3	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598233970.0	1598061157.0	1598061170.0	2020-08-22 10:15:49-04:00	124	86	19	21	freeman4	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
3X3OR7WPZ3VIGPYAHEQJGIKFGYBL8W	3IJ95K7NE07KAKAJMNDKW49GYLRGN6	Approved	1598234724.0	1598061906.0	1598061924.0	2020-08-22 10:15:49-04:00	125	87	17	15	freeman4	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3B4YI393VDRN3M89FLTP9VYBK9USSV	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Approved	1598126244.0	1597953426.0	1597953444.0	2020-08-21 09:12:05-04:00	151	189	61	85	skating1	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
378XPAWRUG8U9CJJT9DKKTYIP6BAIH	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Approved	1598131738.0	1597958917.0	1597958938.0	2020-08-21 09:12:05-04:00	155	186	50	89	skating1	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3GFK2QRXXDCF41R7NUQID9R4CCWW5A	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Submitted	1598210625.0	1598037784.0	1598037825.0		155	189	49	84	skating1	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
31N2WW6R9VLAF0I8JMSPUO7K3ETF3L	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Submitted	1598218442.0	1598045628.0	1598045642.0		151	183	57	91	skating1	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3IOEN3P9SBEIM4BIVPB2CPFACWY160	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Submitted	1598222611.0	1598049798.0	1598049811.0		343	159	50	146	skating1	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
37UQDCYH61QHCG5LLD0JPRMMWCAV75	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Submitted	1598235470.0	1598062650.0	1598062670.0		151	184	59	93	skating1	LJUtBgT2btty0owASQ1jViFKQsi0MBTtzVC33YiwUnLP2GVXyK
3SNLUL3WO8IGEM5NKHROCA24DPCLUL	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Submitted	1598236725.0	1598063907.0	1598063925.0		154	188	53	87	skating1	U4DOCQVop7TcgfUXPOe06eikL5cZUkkHzR3Tdw8CdbiNRphlVK
3DL65MZB8HA6MMEVH4JK59QEXTGECV	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Submitted	1598241534.0	1598068688.0	1598068734.0		152	192	60	91	skating1	333ocRzV69PLPr27RtNkLUxOPferFIqLqw6zg0rTXxLpNUt0LO
3NGI5ARFTX0QWATNALABIP6R75OP12	36D1BWBEIQWOD8HCB7DVHLQFJCCM2T	Submitted	1598290610.0	1598117789.0	1598117810.0		156	186	57	93	skating1	dN0Eqh2CqMyNJ1hOwXaTeK5RWemJpuRgTu2vPYxmPT8Qw9RU4g
3IRIK4HM3EF297LGBM0MTLY1GHD6CV	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598126483.0	1597953669.0	1597953683.0	2020-08-21 09:12:06-04:00	105	54	133	169	faceocc1	b76yNUa7dIJoeUfirDhFWxecJ1RhtugjCj3n2qZ8yYYF34r6K3
3PEIJLRY6XOO6KBHT09D5SIO53ZWXX	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598146733.0	1597973917.0	1597973933.0	2020-08-21 09:12:06-04:00	110	50	141	173	faceocc1	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
33M4IA01QKWJYOUVU6Z7ITA7DV5RXO	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598208190.0	1598035365.0	1598035390.0	2020-08-22 10:15:49-04:00	111	57	141	192	faceocc1	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
3I2PTA7R3XPD2NGOI8VIN9S0L05KQ8	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598209934.0	1598037117.0	1598037134.0	2020-08-22 10:15:50-04:00	110	50	128	199	faceocc1	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
3ERMJ6L4D2NYMTBC7LZS2V395GIM7T	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598211262.0	1598038418.0	1598038462.0	2020-08-22 10:15:50-04:00	110	49	141	182	faceocc1	DAlnZGNpTHcEeXtopePuELchwHJbM4r3bOVENW8HKtUqL758th
3D3VGR7TA4A7IQNHAHSJBDL362X3RX	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598217081.0	1598044240.0	1598044281.0	2020-08-22 10:15:51-04:00	106	46	150	185	faceocc1	cYggUQFXqUxMl7Ih2W9OJJuu6bqUm5kNYeside3KvPiDSfbIXR
33SA9F9TR1PF0KK0YVJLH3XHP6AWES	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598218651.0	1598045822.0	1598045851.0	2020-08-22 10:15:51-04:00	108	50	129	206	faceocc1	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
3JBT3HLQFCXNR6EVIWJ3AJQ3KG3PZL	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598223164.0	1598050337.0	1598050364.0	2020-08-22 10:15:51-04:00	133	55	92	167	faceocc1	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3OUYGIZWRBTQPL85E26B4KNH29OP0X	3UXQ63NLBDHYV3ZNUO5RI1EUDDZBLI	Approved	1598223846.0	1598051028.0	1598051046.0	2020-08-22 10:15:52-04:00	112	56	125	208	faceocc1	iuYx1Y9i2BYcNUBlLPAsKfoZIqxbCopbvewKEV9HzKih59seoS
30X31N5D67LJ3QMFYL7YOV45Y4DSAR	3MXX6RQ9FY041PTC71OBR4H88VJ4P3	Approved	1598131755.0	1597958938.0	1597958955.0	2020-08-21 09:12:07-04:00	35	53	119	290	singer1	kC14lgHeuU1zMZOrklVHwxMV3XIOLOt3WIj63VAGd3mNYtmzqX
3VELCLL3GOEE5X4TWIE66VSN5LUF1Q	3MXX6RQ9FY041PTC71OBR4H88VJ4P3	Approved	1598146340.0	1597973525.0	1597973540.0	2020-08-21 09:12:07-04:00	41	49	112	296	singer1	0RjS3h5f1qTorcldNmEQncRWkr6L5LW5qHKFqYPxNti1ZclV5O
3Z4XG4ZF4CMDGJFZVXT7RCF2N438XH	3MXX6RQ9FY041PTC71OBR4H88VJ4P3	Approved	1598210591.0	1598037762.0	1598037791.0	2020-08-22 10:15:52-04:00	40	58	103	286	singer1	kPnCS0TsTytX4NF8b7E1pvdVvxiiKLT9gXIe5WFECudlijDQj1
384PI804XWWN2DOX6JA5ZPSSPR2S0J	3MXX6RQ9FY041PTC71OBR4H88VJ4P3	Approved	1598212289.0	1598039465.0	1598039489.0	2020-08-22 10:15:53-04:00	43	52	110	299	singer1	Mheb0XEUliVp04dt9LpfixwG87wlbJDTdHDbsyiogBGAgArHEW
39ASUFLU612UPKPQ80F7JMBOY8DXEJ	3MXX6RQ9FY041PTC71OBR4H88VJ4P3	Approved	1598218101.0	1598045292.0	1598045301.0	2020-08-22 10:15:53-04:00	27	51	130	298	singer1	vo6OvX3fnj6VzAs642cfG7Yt0AHQAmPJjzj6w6PquIQ1FxXmpu
